0,326.44,11.03
0,0,256,0.9140625,0,53.72,0.13,53.27,0.32,1908,0.64453125,RETURNED
0,0,256,0.9609375,1,54.5,0.13,54.24,0.12,1907,0.9140625,RETURNED
0,0,256,0.98828125,2,51.18,0.28,50.77,0.13,1909,0.95703125,RETURNED
0,0,256,0.9921875,3,57.57,0.18,57.21,0.18,1914,0.98828125,RETURNED
0,0,256,0.9921875,4,50.66,0.27,50.08,0.3,1899,0.95703125,RETURNED
0,1,256,0.90625,0,52.91,0.15,52.62,0.13,1908,0.62109375,RETURNED
0,1,256,0.95703125,1,55.13,0.13,54.79,0.21,1907,0.91796875,RETURNED
0,1,256,0.9765625,2,53.53,0.14,53.29,0.1,1909,0.94140625,RETURNED
0,1,256,0.97265625,3,57.27,0.17,56.91,0.19,1914,0.94921875,RETURNED
0,1,256,1.0,4,39.44,0.16,39.13,0.15,1437,0.98828125,RETURNED
0,2,256,0.91015625,0,53.25,0.33,52.83,0.08,1908,0.6171875,RETURNED
0,2,256,0.95703125,1,55.18,0.16,54.92,0.11,1907,0.84765625,RETURNED
0,2,256,0.96484375,2,53.27,0.22,52.53,0.53,1909,0.8828125,RETURNED
0,2,256,0.9921875,3,56.86,0.13,56.58,0.14,1914,0.98828125,RETURNED
0,2,256,0.9921875,4,52.13,0.29,51.61,0.22,1899,0.9921875,RETURNED
0,3,256,0.91796875,0,53.03,0.16,52.71,0.16,1908,0.62109375,RETURNED
0,3,256,0.95703125,1,55.29,0.26,54.87,0.16,1907,0.91796875,RETURNED
0,3,256,0.9609375,2,51.52,0.11,51.26,0.15,1909,0.89453125,RETURNED
0,3,256,0.97265625,3,57.82,0.11,57.42,0.29,1914,0.95703125,RETURNED
0,3,256,0.9921875,4,51.53,0.12,51.3,0.11,1899,0.97265625,RETURNED
1,198.76,0.24
1,0,256,0.921875,0,30.82,0.16,30.53,0.14,1908,0.6171875,RETURNED
1,0,256,0.9765625,1,30.73,0.16,30.38,0.19,1907,0.921875,RETURNED
1,0,256,0.9609375,2,30.78,0.11,30.54,0.14,1909,0.921875,RETURNED
1,0,256,0.9921875,3,30.9,0.12,30.47,0.3,1914,0.96484375,RETURNED
1,0,256,0.98046875,4,30.71,0.28,30.33,0.11,1899,0.94921875,RETURNED
1,1,256,0.90625,0,30.74,0.1,30.51,0.13,1908,0.6328125,RETURNED
1,1,256,0.9296875,1,30.73,0.24,30.34,0.15,1907,0.875,RETURNED
1,1,256,0.953125,2,31.26,0.53,30.63,0.09,1909,0.8515625,RETURNED
1,1,256,0.97265625,3,30.63,0.11,30.45,0.07,1914,0.96484375,RETURNED
1,1,256,0.98828125,4,30.69,0.21,30.27,0.22,1899,0.97265625,RETURNED
1,2,256,0.92578125,0,30.99,0.21,30.44,0.33,1908,0.609375,RETURNED
1,2,256,0.9609375,1,30.99,0.26,30.25,0.48,1907,0.90625,RETURNED
1,2,256,0.953125,2,30.84,0.21,30.56,0.07,1909,0.8984375,RETURNED
