0,305.63,12.99
0,0,256,0.90625,0,34.39,0.11,34.21,0.07,1908,0.63671875,RETURNED
0,0,256,0.95703125,1,33.16,0.13,32.93,0.11,1907,0.90625,RETURNED
0,0,256,0.96484375,2,34.44,0.1,34.24,0.1,1909,0.92578125,RETURNED
0,0,256,0.984375,3,33.64,0.17,33.47,0.0,1914,0.97265625,LOST
0,0,256,0.98828125,4,33.58,0.15,33.36,0.07,1896,0.984375,RETURNED
0,0,256,0.9921875,5,34.26,0.09,34.17,0.0,1922,0.98828125,LOST
0,0,256,0.98828125,6,33.17,0.2,32.91,0.07,1889,0.98828125,RETURNED
0,0,256,1.0,7,18.02,0.12,17.9,0.0,1041,0.9921875,LOST
0,1,256,0.921875,0,33.88,0.11,33.59,0.18,1908,0.6171875,RETURNED
0,1,256,0.9453125,1,32.69,0.15,32.43,0.1,1907,0.86328125,RETURNED
0,1,256,0.94140625,2,33.69,0.11,33.5,0.07,1909,0.8984375,RETURNED
0,1,256,0.98828125,3,33.15,0.51,32.64,0.0,1914,0.953125,LOST
0,1,256,0.984375,4,33.23,0.18,32.98,0.08,1896,0.97265625,RETURNED
0,1,256,0.9765625,5,33.3,0.14,33.16,0.0,1922,0.95703125,LOST
0,1,256,0.9921875,6,32.69,0.16,32.44,0.09,1889,0.98828125,RETURNED
0,1,256,1.0,7,14.43,0.17,14.15,0.12,828,0.9921875,RETURNED
0,2,256,0.921875,0,34.48,0.7,33.71,0.08,1908,0.609375,RETURNED
0,2,256,0.9453125,1,33.11,0.18,32.84,0.08,1907,0.90625,RETURNED
0,2,256,0.98046875,2,34.16,0.11,33.98,0.07,1909,0.94921875,RETURNED
0,2,256,0.98046875,3,33.84,0.1,33.75,0.0,1914,0.97265625,LOST
0,2,256,0.98828125,4,33.29,0.19,33.01,0.09,1896,0.984375,RETURNED
0,2,256,0.9921875,5,33.59,0.11,33.49,0.0,1922,0.984375,LOST
0,2,256,0.9921875,6,32.93,0.17,32.65,0.11,1889,0.98828125,RETURNED
0,2,256,0.99609375,7,32.42,0.13,32.19,0.11,1882,0.98828125,RETURNED
0,3,256,0.90234375,0,34.2,0.12,34.01,0.07,1908,0.609375,RETURNED
0,3,256,0.97265625,1,33.42,0.12,33.22,0.08,1907,0.91796875,RETURNED
0,3,256,0.984375,2,34.6,0.1,34.4,0.1,1909,0.97265625,RETURNED
0,3,256,0.984375,3,33.75,0.13,33.62,0.0,1914,0.9765625,LOST
0,3,256,0.98828125,4,33.66,0.17,33.35,0.14,1896,0.98828125,RETURNED
0,3,256,0.9921875,5,34.09,0.11,33.99,0.0,1922,0.9921875,LOST
0,3,256,0.9921875,6,33.11,0.1,32.94,0.07,1889,0.98828125,RETURNED
0,3,256,1.0,7,14.63,0.14,14.32,0.16,828,0.9921875,RETURNED
0,4,256,0.90625,0,34.51,0.11,34.3,0.09,1908,0.625,RETURNED
0,4,256,0.96484375,1,33.78,0.12,33.54,0.12,1907,0.921875,RETURNED
0,4,256,0.984375,2,34.91,0.17,34.63,0.12,1909,0.96484375,RETURNED
0,4,256,0.98828125,3,34.24,0.17,34.07,0.0,1914,0.984375,LOST
0,4,256,0.96875,4,33.86,0.11,33.67,0.08,1896,0.97265625,RETURNED
0,4,256,0.98828125,5,34.41,0.11,34.31,0.0,1922,0.9921875,LOST
0,4,256,0.9921875,6,33.7,0.17,33.45,0.08,1889,0.98828125,RETURNED
0,4,256,1.0,7,13.55,0.15,13.27,0.12,757,0.9921875,RETURNED
0,5,256,0.90234375,0,35.26,0.71,34.48,0.07,1908,0.61328125,RETURNED
0,5,256,0.96875,1,33.87,0.14,33.66,0.08,1907,0.9140625,RETURNED
0,5,256,0.98046875,2,35.17,0.24,34.79,0.14,1909,0.96484375,RETURNED
0,5,256,0.9921875,3,34.21,0.1,34.11,0.0,1914,0.984375,LOST
0,5,256,0.96484375,4,34.01,0.1,33.84,0.06,1896,0.96484375,RETURNED
0,5,256,0.99609375,5,34.56,0.09,34.47,0.0,1922,0.98828125,LOST
0,5,256,0.98828125,6,33.8,0.11,33.56,0.14,1889,0.98828125,RETURNED
0,5,256,1.0,7,13.48,0.12,13.25,0.12,757,0.9921875,RETURNED
0,6,256,0.92578125,0,33.37,0.11,33.16,0.1,1908,0.609375,RETURNED
0,6,256,0.96875,1,33.37,0.59,32.71,0.07,1907,0.890625,RETURNED
0,6,256,0.9765625,2,33.97,0.1,33.7,0.17,1909,0.9296875,RETURNED
0,6,256,0.984375,3,33.22,0.1,33.13,0.0,1914,0.97265625,LOST
0,6,256,0.98046875,4,33.44,0.12,33.14,0.18,1896,0.96875,RETURNED
0,6,256,0.9765625,5,33.38,0.11,33.27,0.0,1922,0.97265625,LOST
0,6,256,0.9921875,6,32.76,0.11,32.58,0.07,1889,0.98828125,RETURNED
0,6,256,1.0,7,13.24,0.1,13.03,0.11,757,0.9921875,RETURNED
0,7,256,0.90625,0,33.9,0.11,33.71,0.08,1908,0.609375,RETURNED
0,7,256,0.96484375,1,32.78,0.11,32.58,0.09,1907,0.92578125,RETURNED
0,7,256,0.95703125,2,33.87,0.15,33.6,0.12,1909,0.890625,RETURNED
0,7,256,0.9921875,3,33.43,0.45,32.97,0.0,1914,0.9609375,LOST
0,7,256,0.984375,4,33.58,0.1,33.41,0.07,1896,0.98046875,RETURNED
0,7,256,0.984375,5,34.19,0.73,33.46,0.0,1922,0.984375,LOST
0,7,256,0.98828125,6,33.04,0.16,32.81,0.08,1889,0.98046875,RETURNED
