0,1587.58,5.89
0,0,256,0.90234375,0,32.73,0.48,32.26,0.0,1908,0.625,LOST
0,0,256,0.90234375,1,33.52,1.22,32.3,0.0,1916,0.609375,LOST
0,0,256,0.91796875,2,32.9,0.17,32.72,0.0,1933,0.6171875,LOST
0,0,256,0.890625,3,32.23,0.14,32.09,0.0,1896,0.63671875,LOST
0,0,256,0.91796875,4,32.74,0.14,32.61,0.0,1924,0.63671875,LOST
0,0,256,0.91015625,5,32.61,0.19,32.42,0.0,1914,0.63671875,LOST
0,0,256,0.92578125,6,32.24,0.11,32.13,0.0,1895,0.62109375,LOST
0,0,256,0.91015625,7,32.34,0.08,32.26,0.0,1904,0.62109375,LOST
0,0,256,0.89453125,8,32.44,0.27,32.16,0.0,1907,0.62109375,LOST
0,0,256,0.8984375,9,32.3,0.21,32.08,0.0,1900,0.6171875,LOST
0,0,256,0.90625,10,32.66,0.17,32.49,0.0,1925,0.62109375,LOST
0,0,256,0.89453125,11,32.61,0.19,32.41,0.0,1915,0.62109375,LOST
0,0,256,0.91796875,12,32.9,0.42,32.48,0.0,1918,0.609375,LOST
0,0,256,0.921875,13,32.71,0.24,32.48,0.0,1912,0.65234375,LOST
0,0,256,0.8984375,14,32.86,0.22,32.63,0.0,1925,0.609375,LOST
0,0,256,0.90234375,15,32.4,0.17,32.23,0.0,1904,0.64453125,LOST
0,0,256,0.8828125,16,31.9,0.2,31.7,0.0,1878,0.6484375,LOST
0,0,256,0.91796875,17,33.22,0.19,32.89,0.14,1942,0.63671875,RETURNED
0,0,256,0.9453125,18,32.49,0.33,32.16,0.0,1905,0.89453125,LOST
0,0,256,0.95703125,19,32.28,0.1,32.18,0.0,1902,0.90234375,LOST
0,0,256,0.96484375,20,32.45,0.16,32.29,0.0,1914,0.91796875,LOST
0,0,256,0.94921875,21,32.22,0.12,32.1,0.0,1903,0.9140625,LOST
0,0,256,0.94921875,22,32.59,0.17,32.42,0.0,1918,0.90234375,LOST
0,0,256,0.93359375,23,32.31,0.27,32.03,0.0,1899,0.90234375,LOST
0,0,256,0.97265625,24,32.8,0.11,32.39,0.3,1920,0.90234375,RETURNED
0,0,256,0.984375,25,32.49,0.12,32.37,0.0,1925,0.96484375,LOST
0,0,256,0.97265625,26,32.66,0.65,32.0,0.0,1901,0.9609375,LOST
0,0,256,0.9765625,27,32.74,0.21,32.53,0.0,1925,0.97265625,LOST
0,0,256,0.94921875,28,32.38,0.1,32.28,0.0,1907,0.94921875,LOST
0,0,256,0.98046875,29,32.39,0.28,32.11,0.0,1900,0.95703125,LOST
0,0,256,0.95703125,30,32.89,0.27,32.62,0.0,1931,0.87109375,LOST
0,0,256,0.9765625,31,32.34,0.24,32.1,0.0,1903,0.91796875,LOST
0,0,256,0.9609375,32,32.47,0.19,32.28,0.0,1915,0.93359375,LOST
0,0,256,0.9765625,33,32.34,0.25,32.09,0.0,1899,0.9375,LOST
0,0,256,0.99609375,34,32.69,0.51,32.18,0.0,1909,0.9453125,LOST
0,0,256,0.94921875,35,32.95,0.25,32.7,0.0,1915,0.9140625,LOST
0,0,256,0.91796875,36,32.74,0.13,32.61,0.0,1925,0.6171875,LOST
0,0,256,0.94140625,37,32.49,0.12,32.37,0.0,1912,0.91015625,LOST
0,0,256,0.984375,38,32.83,0.27,32.56,0.0,1920,0.97265625,LOST
0,0,256,0.9765625,39,32.67,0.27,32.41,0.0,1913,0.9609375,LOST
0,0,256,0.97265625,40,32.89,0.2,32.69,0.0,1938,0.953125,LOST
0,0,256,0.9609375,41,32.45,0.12,32.33,0.0,1904,0.93359375,LOST
0,0,256,0.984375,42,32.07,0.11,31.96,0.0,1893,0.9609375,LOST
0,0,256,0.98046875,43,33.08,0.31,32.61,0.17,1925,0.97265625,RETURNED
0,0,256,0.984375,44,32.82,0.1,32.72,0.0,1931,0.97265625,LOST
0,0,256,0.9921875,45,32.5,0.12,32.25,0.12,1901,0.97265625,RETURNED
0,0,256,0.9765625,46,32.88,0.26,32.61,0.0,1923,0.97265625,LOST
0,1,256,0.91015625,0,32.44,0.52,31.92,0.0,1908,0.62109375,LOST
0,1,256,0.90625,1,31.97,0.11,31.86,0.0,1916,0.62890625,LOST
0,1,256,0.90625,2,32.28,0.11,32.17,0.0,1933,0.6328125,LOST
0,1,256,0.91015625,3,31.74,0.1,31.65,0.0,1896,0.6171875,LOST
0,1,256,0.89453125,4,32.53,0.32,32.21,0.0,1924,0.625,LOST
0,1,256,0.921875,5,32.08,0.24,31.84,0.0,1914,0.609375,LOST
0,1,256,0.92578125,6,31.81,0.22,31.59,0.0,1895,0.609375,LOST
0,1,256,0.91015625,7,32.08,0.24,31.83,0.0,1904,0.6328125,LOST
0,1,256,0.90234375,8,31.95,0.29,31.66,0.0,1907,0.640625,LOST
0,1,256,0.9140625,9,31.79,0.25,31.53,0.0,1900,0.6171875,LOST
0,1,256,0.90234375,10,32.63,0.62,32.01,0.0,1925,0.6640625,LOST
0,1,256,0.9140625,11,32.04,0.15,31.89,0.0,1915,0.61328125,LOST
0,1,256,0.90625,12,32.52,0.58,31.94,0.0,1918,0.62109375,LOST
0,1,256,0.91796875,13,32.07,0.21,31.85,0.0,1912,0.62109375,LOST
0,1,256,0.921875,14,32.34,0.35,32.0,0.0,1925,0.609375,LOST
0,1,256,0.8984375,15,31.83,0.21,31.62,0.0,1904,0.63671875,LOST
0,1,256,0.90625,16,31.34,0.22,31.12,0.0,1878,0.62109375,LOST
0,1,256,0.921875,17,33.35,0.48,32.28,0.6,1942,0.62890625,RETURNED
0,1,256,0.9296875,18,31.75,0.17,31.58,0.0,1905,0.8984375,LOST
0,1,256,0.9609375,19,32.03,0.41,31.63,0.0,1902,0.890625,LOST
0,1,256,0.9453125,20,32.35,0.58,31.77,0.0,1914,0.8828125,LOST
0,1,256,0.9609375,21,32.42,0.83,31.59,0.0,1903,0.91015625,LOST
0,1,256,0.953125,22,31.97,0.2,31.77,0.0,1918,0.76953125,LOST
0,1,256,0.9609375,23,31.86,0.2,31.66,0.0,1899,0.91796875,LOST
0,1,256,0.97265625,24,32.81,0.54,31.86,0.42,1920,0.890625,RETURNED
0,1,256,0.98046875,25,32.04,0.2,31.85,0.0,1925,0.96875,LOST
0,1,256,0.97265625,26,31.75,0.27,31.47,0.0,1901,0.9375,LOST
0,1,256,0.9765625,27,32.28,0.28,32.0,0.0,1925,0.953125,LOST
0,1,256,0.9609375,28,31.89,0.22,31.67,0.0,1907,0.8984375,LOST
0,1,256,0.98046875,29,32.1,0.57,31.53,0.0,1900,0.9140625,LOST
0,1,256,0.94140625,30,32.59,0.45,32.15,0.0,1931,0.87109375,LOST
0,1,256,0.9765625,31,31.67,0.14,31.53,0.0,1903,0.94921875,LOST
0,1,256,0.9765625,32,32.55,0.76,31.79,0.0,1915,0.97265625,LOST
0,1,256,0.984375,33,32.1,0.62,31.48,0.0,1899,0.97265625,LOST
0,1,256,0.98828125,34,31.95,0.19,31.76,0.0,1909,0.95703125,LOST
0,1,256,0.98046875,35,31.96,0.13,31.83,0.0,1915,0.97265625,LOST
0,1,256,0.96484375,36,32.48,0.17,32.31,0.0,1925,0.96484375,LOST
0,1,256,0.96875,37,32.64,0.87,31.77,0.0,1912,0.93359375,LOST
0,1,256,0.97265625,38,32.45,0.49,31.96,0.0,1920,0.94921875,LOST
0,1,256,0.98046875,39,31.99,0.11,31.89,0.0,1913,0.9609375,LOST
0,1,256,0.96875,40,32.65,0.48,32.17,0.0,1938,0.921875,LOST
0,1,256,0.98046875,41,31.76,0.12,31.64,0.0,1904,0.9453125,LOST
0,1,256,0.98046875,42,31.78,0.39,31.39,0.0,1893,0.94921875,LOST
0,1,256,0.97265625,43,32.43,0.37,31.94,0.13,1925,0.93359375,RETURNED
0,1,256,0.9765625,44,32.23,0.19,32.05,0.0,1931,0.97265625,LOST
0,1,256,0.984375,45,32.07,0.18,31.72,0.17,1901,0.97265625,RETURNED
0,1,256,0.98828125,46,32.28,0.22,32.06,0.0,1923,0.98046875,LOST
0,1,256,0.9921875,47,31.92,0.12,31.81,0.0,1914,0.984375,LOST
0,2,256,0.92578125,0,32.77,0.14,32.63,0.0,1908,0.6171875,LOST
0,2,256,0.90625,1,33.53,0.92,32.62,0.0,1916,0.625,LOST
0,2,256,0.91796875,2,33.25,0.27,32.97,0.0,1933,0.61328125,LOST
0,2,256,0.921875,3,32.58,0.25,32.33,0.0,1896,0.6328125,LOST
0,2,256,0.8984375,4,32.99,0.16,32.83,0.0,1924,0.62109375,LOST
0,2,256,0.90625,5,32.78,0.17,32.61,0.0,1914,0.63671875,LOST
0,2,256,0.8984375,6,32.46,0.09,32.37,0.0,1895,0.625,LOST
0,2,256,0.91015625,7,32.66,0.11,32.55,0.0,1904,0.6328125,LOST
0,2,256,0.91015625,8,32.73,0.24,32.48,0.0,1907,0.625,LOST
0,2,256,0.921875,9,32.86,0.44,32.41,0.0,1900,0.609375,LOST
0,2,256,0.91015625,10,32.83,0.13,32.7,0.0,1925,0.6171875,LOST
0,2,256,0.90625,11,32.88,0.17,32.71,0.0,1915,0.6328125,LOST
0,2,256,0.92578125,12,32.93,0.14,32.79,0.0,1918,0.625,LOST
0,2,256,0.91015625,13,32.81,0.15,32.65,0.0,1912,0.63671875,LOST
0,2,256,0.90234375,14,32.91,0.15,32.76,0.0,1925,0.625,LOST
0,2,256,0.9140625,15,32.56,0.13,32.43,0.0,1904,0.62109375,LOST
0,2,256,0.90625,16,32.07,0.19,31.88,0.0,1878,0.609375,LOST
0,2,256,0.91015625,17,33.66,0.3,33.14,0.22,1942,0.62890625,RETURNED
0,2,256,0.953125,18,32.53,0.13,32.4,0.0,1905,0.9140625,LOST
0,2,256,0.95703125,19,32.85,0.34,32.5,0.0,1902,0.875,LOST
0,2,256,0.94921875,20,32.78,0.23,32.55,0.0,1914,0.87890625,LOST
0,2,256,0.95703125,21,32.51,0.13,32.39,0.0,1903,0.91015625,LOST
0,2,256,0.9140625,22,33.09,0.36,32.74,0.0,1918,0.65234375,LOST
0,2,256,0.9296875,23,32.63,0.36,32.27,0.0,1899,0.6171875,LOST
0,2,256,0.9609375,24,33.19,0.18,32.63,0.39,1920,0.91796875,RETURNED
0,2,256,0.984375,25,32.81,0.13,32.68,0.0,1925,0.97265625,LOST
0,2,256,0.98046875,26,32.47,0.1,32.37,0.0,1901,0.9609375,LOST
0,2,256,0.953125,27,32.95,0.18,32.77,0.0,1925,0.88671875,LOST
0,2,256,0.9609375,28,32.63,0.11,32.52,0.0,1907,0.9609375,LOST
0,2,256,0.98046875,29,32.62,0.2,32.42,0.0,1900,0.94140625,LOST
0,2,256,0.97265625,30,33.22,0.31,32.91,0.0,1931,0.953125,LOST
0,2,256,0.984375,31,33.13,0.66,32.47,0.0,1903,0.97265625,LOST
0,2,256,0.97265625,32,32.78,0.27,32.52,0.0,1915,0.9609375,LOST
0,2,256,0.98046875,33,32.48,0.12,32.37,0.0,1899,0.9609375,LOST
0,2,256,0.96484375,34,32.6,0.17,32.42,0.0,1909,0.90625,LOST
0,2,256,0.97265625,35,33.05,0.2,32.86,0.0,1915,0.95703125,LOST
0,2,256,0.9765625,36,32.96,0.19,32.77,0.0,1925,0.9609375,LOST
0,2,256,0.953125,37,32.8,0.21,32.59,0.0,1912,0.921875,LOST
0,2,256,0.984375,38,32.97,0.27,32.7,0.0,1920,0.97265625,LOST
0,2,256,0.96484375,39,32.66,0.15,32.51,0.0,1913,0.93359375,LOST
0,2,256,0.96484375,40,33.09,0.12,32.97,0.0,1938,0.9140625,LOST
0,2,256,0.96484375,41,32.88,0.49,32.38,0.0,1904,0.953125,LOST
0,2,256,0.984375,42,32.34,0.09,32.25,0.0,1893,0.96875,LOST
0,2,256,0.97265625,43,33.09,0.12,32.79,0.18,1925,0.93359375,RETURNED
0,2,256,0.98046875,44,33.06,0.09,32.96,0.0,1931,0.96875,LOST
0,2,256,0.9921875,45,32.91,0.38,32.37,0.16,1901,0.984375,RETURNED
0,2,256,0.9921875,46,32.97,0.24,32.73,0.0,1923,0.984375,LOST
0,3,256,0.89453125,0,32.18,0.14,32.04,0.0,1908,0.625,LOST
0,3,256,0.890625,1,32.21,0.11,32.1,0.0,1916,0.625,LOST
0,3,256,0.890625,2,32.86,0.37,32.48,0.0,1933,0.6171875,LOST
0,3,256,0.91015625,3,32.02,0.19,31.82,0.0,1896,0.625,LOST
0,3,256,0.93359375,4,33.02,0.34,32.69,0.0,1924,0.625,LOST
0,3,256,0.890625,5,32.65,0.18,32.47,0.0,1914,0.62890625,LOST
0,3,256,0.8984375,6,32.39,0.17,32.22,0.0,1895,0.62109375,LOST
0,3,256,0.89453125,7,33.12,0.11,33.01,0.0,1904,0.63671875,LOST
0,3,256,0.921875,8,33.34,0.36,32.98,0.0,1907,0.63671875,LOST
0,3,256,0.91015625,9,33.01,0.13,32.88,0.0,1900,0.62109375,LOST
0,3,256,0.92578125,10,33.53,0.14,33.39,0.0,1925,0.62890625,LOST
0,3,256,0.92578125,11,33.55,0.26,33.29,0.0,1915,0.6171875,LOST
0,3,256,0.94140625,12,32.57,0.12,32.46,0.0,1918,0.609375,LOST
0,3,256,0.91796875,13,32.81,0.35,32.45,0.0,1912,0.6171875,LOST
0,3,256,0.90625,14,32.89,0.24,32.65,0.0,1925,0.625,LOST
0,3,256,0.90234375,15,32.43,0.2,32.23,0.0,1904,0.61328125,LOST
0,3,256,0.89453125,16,31.88,0.13,31.75,0.0,1878,0.62109375,LOST
